1,0.189708,0.000000
2,0.207727,0.000000
3,0.224401,0.000000
4,0.194008,0.000000
5,0.220544,0.000000
6,0.226856,0.000000
7,0.203427,0.000000
8,0.208249,0.000000
9,0.247893,0.000000
10,0.223516,0.000000
11,0.221100,0.000000
12,0.257353,0.000000
13,0.234507,0.000000
14,0.219957,0.000000
15,0.262341,0.000000
16,0.225743,0.000000
17,0.219053,0.000000
18,0.219936,0.000000
19,0.374728,0.000000
20,0.374976,0.000000
21,0.310628,0.000000
22,0.274335,0.000000
23,0.281108,0.000000
24,0.277013,0.000000
25,0.295341,0.000000
26,0.331455,0.000000
27,0.344957,0.000000
28,0.250323,0.000000
29,0.407362,0.000000
30,0.314625,0.000000
31,0.333980,0.000000
32,0.391131,0.000000
33,0.442064,0.000000
34,0.424489,0.000000
35,0.402261,0.000000
36,0.314892,0.000000
37,0.383648,0.000000
38,0.410970,0.000000
39,0.375838,0.000000
40,0.478289,0.000000
41,0.402698,0.000000
42,0.366407,0.000000
43,0.371898,0.000000
44,0.445031,0.000000
45,0.453717,0.000000
46,0.450974,0.000000
47,0.481631,0.000000 *
48,0.445923,0.000000
49,0.426340,0.000000
50,0.437006,0.000000 -
