1,0.242039,0.000000
1,0.288882,0.000000
2,0.368927,0.000000
3,0.408845,0.000000
4,0.422954,0.000000
5,0.432290,0.000000
6,0.422059,0.000000
7,0.444329,0.000000
8,0.374778,0.000000
9,0.432600,0.000000
10,0.428462,0.000000
11,0.479287,0.000000
12,0.445596,0.000000
13,0.547570,0.000000
14,0.474111,0.000000
15,0.488509,0.000000
16,0.548710,0.000000
17,0.527814,0.000000
18,0.459224,0.000000
19,0.533097,0.000000
20,0.525505,0.000000
21,0.541404,0.000000
22,0.508824,0.000000
23,0.572840,0.000000
24,0.371684,0.000000
25,0.342559,0.000000
26,0.589302,0.000000 
27,0.529038,0.000000
28,0.568295,0.000000
29,0.595015,0.000000
30,0.585164,0.000000
31,0.605640,0.000000
32,0.638006,0.000000
33,0.543212,0.000000
34,0.553023,0.000000
35,0.575971,0.000000
36,0.643100,0.000000
37,0.570625,0.000000
38,0.604317,0.000000
39,0.617062,0.000000
40,0.512991,0.000000
41,0.639057,0.000000 
42,0.626434,0.000000
43,0.624832,0.000000
44,0.636807,0.000000
45,0.624802,0.000000
46,0.610122,0.000000
47,0.635961,0.000000
48,0.624741,0.000000
49,0.605198,0.000000  
50,0.563455,0.000000
51,0.641426,0.000000 
52,0.626869,0.000000
53,0.625437,0.000000
54,0.622144,0.000000
55,0.651980,0.000000 * 
56,0.585702,0.000000 ---
55,0.650599,0.000000
56,0.578837,0.000000
57,0.596821,0.000000
58,0.572419,0.000000
59,0.666042,0.000000
60,0.668140,0.000000
61,0.636908,0.000000
62,0.651454,0.000000
63,0.651905,0.000000
64,0.644169,0.000000
65,0.618390,0.000000
66,0.594645,0.000000
67,0.664246,0.000000  **
68,0.638561,0.000000 ---
