1,0.018511,0.000000
2,0.020928,0.000000
3,0.016830,0.000000
4,0.024875,0.000000
5,0.033014,0.000000
6,0.031794,0.000000
7,0.042858,0.000000
8,0.031625,0.000000
9,0.045274,0.000000
10,0.045997,0.000000
11,0.032574,0.000000
12,0.053105,0.000000
13,0.045289,0.000000
14,0.036190,0.000000
15,0.044039,0.000000
16,0.033535,0.000000
17,0.048024,0.000000
18,0.042648,0.000000
19,0.038827,0.000000
20,0.050296,0.000000
21,0.054817,0.000000
22,0.051291,0.000000
23,0.045799,0.000000
24,0.048959,0.000000
25,0.053307,0.000000
26,0.042453,0.000000
27,0.044732,0.000000
28,0.048198,0.000000
29,0.054742,0.000000
30,0.033456,0.000000
31,0.048537,0.000000
32,0.046115,0.000000
33,0.043731,0.000000
34,0.036277,0.000000
35,0.048626,0.000000
36,0.035448,0.000000
37,0.044191,0.000000
38,0.077662,0.000000
39,0.114069,0.000000
40,0.085349,0.000000
41,0.062414,0.000000
42,0.066960,0.000000
43,0.078244,0.000000
44,0.058820,0.000000
45,0.073408,0.000000
46,0.060264,0.000000
47,0.063305,0.000000
48,0.061268,0.000000
49,0.062262,0.000000
50,0.075685,0.000000
51,0.067219,0.000000
52,0.086988,0.000000
53,0.076589,0.000000
54,0.103378,0.000000
55,0.127018,0.000000
56,0.080457,0.000000
57,0.158019,0.000000
58,0.162610,0.000000
59,0.113395,0.000000
60,0.077725,0.000000
61,0.100107,0.000000
62,0.100474,0.000000
63,0.114287,0.000000
64,0.121076,0.000000
65,0.122754,0.000000
66,0.179546,0.000000 
67,0.157907,0.000000
68,0.106984,0.000000
69,0.143569,0.000000
70,0.171435,0.000000 
71,0.165150,0.000000
72,0.125274,0.000000
73,0.182984,0.000000
74,0.139453,0.000000
75,0.123330,0.000000
76,0.160317,0.000000
77,0.205264,0.000000  *
78,0.143846,0.000000
79,0.199910,0.000000
80,0.156324,0.000000
81,0.165922,0.000000
82,0.140924,0.000000
83,0.187053,0.000000
84,0.188284,0.000000 --
